lead_id,created_at,first_response_at,response_minutes,source,campaign,region,owner,status,converted,revenue_usd
LEAD_001194,2026-02-01 07:23:34,2026-02-01 08:15:34,52,email,partner,Remote,taylor,nurture,0,0
LEAD_001195,2025-11-24 06:53:36,2025-11-24 08:29:36,96,instagram_dm,spring_promo,ATL,alex,lost,0,0
LEAD_001196,2026-03-03 09:10:56,2026-03-03 09:17:56,7,website_form,spring_promo,Cumming,jordan,open,0,0
LEAD_001197,2026-03-15 14:48:16,2026-03-15 15:09:16,21,website_form,newsletter,Remote,taylor,nurture,0,0
LEAD_001198,2026-03-15 01:31:28,2026-03-15 02:11:28,40,referral,paid_search,Cumming,taylor,lost,0,0
LEAD_001199,2026-02-16 18:09:13,2026-02-16 18:44:13,35,website_form,paid_search,Cumming,sam,open,0,0
LEAD_001200,2025-12-04 09:48:16,2025-12-04 10:05:16,17,email,newsletter,ATL,alex,converted,1,2329
LEAD_001201,2026-02-17 18:57:15,2026-02-17 19:45:15,48,referral,partner,ATL,alex,converted,1,4532
LEAD_001202,2025-11-21 17:57:59,2025-11-21 18:19:59,22,instagram_dm,organic,Alpharetta,taylor,open,0,0
LEAD_001203,2025-11-21 10:52:19,2025-11-21 11:25:19,33,website_form,partner,Alpharetta,taylor,converted,1,3051
LEAD_001204,2025-12-27 15:09:13,2025-12-27 15:56:13,47,instagram_dm,partner,Remote,jordan,nurture,0,0
LEAD_001205,2026-01-16 10:26:55,2026-01-16 10:49:55,23,website_form,paid_search,Alpharetta,taylor,open,0,0
LEAD_001206,2026-02-19 05:55:46,2026-02-19 06:53:46,58,instagram_dm,organic,ATL,jordan,nurture,0,0
LEAD_001207,2026-02-08 19:02:49,2026-02-08 20:07:49,65,email,spring_promo,ATL,jordan,open,0,0
LEAD_001208,2026-01-11 07:21:22,2026-01-11 07:39:22,18,referral,organic,Remote,taylor,open,0,0
LEAD_001209,2025-12-21 15:12:04,2025-12-21 15:34:04,22,event,organic,ATL,jordan,nurture,0,0
LEAD_001210,2026-03-18 10:52:29,2026-03-18 11:06:29,14,event,paid_search,ATL,jordan,open,0,0
LEAD_001211,2026-01-08 22:33:30,2026-01-08 23:06:30,33,event,spring_promo,Remote,alex,lost,0,0
LEAD_001212,2026-01-11 23:09:03,2026-01-11 23:50:03,41,email,organic,Cumming,jordan,lost,0,0
LEAD_001213,2025-12-08 10:23:34,2025-12-08 10:48:34,25,email,paid_search,ATL,sam,nurture,0,0
LEAD_001214,2026-02-22 04:12:28,2026-02-22 04:53:28,41,email,spring_promo,Remote,sam,converted,1,1317
LEAD_001215,2026-02-10 00:57:40,2026-02-10 01:18:40,21,instagram_dm,organic,Remote,taylor,lost,0,0
LEAD_001216,2025-12-15 06:58:22,2025-12-15 07:20:22,22,referral,organic,ATL,jordan,converted,1,4151
LEAD_001217,2025-11-28 16:24:49,2025-11-28 17:07:49,43,website_form,newsletter,Remote,taylor,lost,0,0
LEAD_001218,2026-02-08 10:59:39,2026-02-08 11:22:39,23,event,spring_promo,Cumming,alex,open,0,0
LEAD_001219,2026-02-05 08:08:55,2026-02-05 08:39:55,31,referral,paid_search,Cumming,jordan,converted,1,2578
LEAD_001220,2025-12-21 14:08:37,2025-12-21 14:52:37,44,event,organic,Remote,alex,converted,1,2008
LEAD_001221,2026-03-12 21:38:36,2026-03-12 22:18:36,40,referral,partner,Remote,taylor,converted,1,3562
LEAD_001222,2025-12-06 22:12:11,2025-12-06 22:34:11,22,website_form,organic,ATL,alex,lost,0,0
LEAD_001223,2026-01-09 16:16:50,2026-01-09 17:26:50,70,website_form,organic,ATL,jordan,open,0,0
LEAD_001224,2026-03-12 00:46:12,2026-03-12 01:36:12,50,website_form,spring_promo,ATL,taylor,nurture,0,0
LEAD_001225,2026-01-08 03:58:15,2026-01-08 04:38:15,40,website_form,spring_promo,Cumming,sam,converted,1,2168
LEAD_001226,2026-02-03 10:06:39,2026-02-03 10:18:39,12,instagram_dm,organic,ATL,taylor,nurture,0,0
LEAD_001227,2026-01-05 12:13:41,2026-01-05 12:49:41,36,referral,spring_promo,Cumming,taylor,nurture,0,0
LEAD_001228,2025-12-21 16:53:46,2025-12-21 17:12:46,19,referral,organic,ATL,sam,converted,1,3203
LEAD_001229,2026-03-16 21:00:43,2026-03-16 21:47:43,47,instagram_dm,newsletter,Cumming,alex,open,0,0
LEAD_001230,2026-01-06 22:02:17,2026-01-06 22:03:17,1,website_form,organic,ATL,sam,open,0,0
LEAD_001231,2026-03-06 02:09:43,2026-03-06 02:36:43,27,website_form,spring_promo,Alpharetta,sam,converted,1,940
LEAD_001232,2025-12-16 09:25:32,2025-12-16 09:46:32,21,website_form,paid_search,ATL,taylor,nurture,0,0
LEAD_001233,2025-12-14 08:53:52,2025-12-14 09:51:52,58,email,partner,ATL,taylor,open,0,0
LEAD_001234,2025-11-22 12:49:20,2025-11-22 12:53:20,4,email,spring_promo,Remote,alex,lost,0,0
LEAD_001235,2026-02-04 23:57:24,2026-02-05 00:31:24,34,website_form,spring_promo,Alpharetta,sam,nurture,0,0
LEAD_001236,2026-01-02 00:30:43,2026-01-02 01:19:43,49,website_form,partner,ATL,jordan,open,0,0
LEAD_001237,2026-03-02 12:30:29,2026-03-02 14:17:29,107,website_form,spring_promo,ATL,alex,open,0,0
LEAD_001238,2026-01-14 14:00:03,2026-01-14 14:22:03,22,instagram_dm,partner,Alpharetta,sam,nurture,0,0
LEAD_001239,2026-03-14 23:33:12,2026-03-15 00:15:12,42,email,spring_promo,Cumming,sam,nurture,0,0
LEAD_001240,2025-12-11 01:28:11,2025-12-11 01:33:11,5,email,paid_search,Alpharetta,jordan,open,0,0
LEAD_001241,2026-03-03 00:47:27,2026-03-03 01:20:27,33,email,organic,Cumming,jordan,open,0,0
LEAD_001242,2026-02-19 23:45:18,2026-02-20 00:58:18,73,event,partner,ATL,jordan,open,0,0
LEAD_001243,2026-02-19 07:24:40,2026-02-19 09:12:40,108,website_form,organic,Cumming,alex,open,0,0
LEAD_001244,2026-02-28 04:07:55,2026-02-28 04:52:55,45,email,newsletter,Alpharetta,taylor,converted,1,2197
LEAD_001245,2026-02-18 02:54:19,2026-02-18 03:01:19,7,instagram_dm,spring_promo,Remote,jordan,nurture,0,0
LEAD_001246,2026-02-01 22:40:15,2026-02-02 00:02:15,82,email,spring_promo,ATL,taylor,lost,0,0
LEAD_001247,2025-12-04 13:08:29,2025-12-04 13:15:29,7,event,paid_search,Cumming,sam,nurture,0,0
LEAD_001248,2025-11-22 16:49:54,2025-11-22 17:00:54,11,email,organic,ATL,taylor,lost,0,0
LEAD_001249,2026-03-09 07:11:53,2026-03-09 08:37:53,86,email,partner,Cumming,taylor,open,0,0
LEAD_001250,2026-01-31 19:06:33,2026-01-31 19:37:33,31,website_form,organic,Remote,sam,nurture,0,0
LEAD_001251,2026-02-22 09:11:01,2026-02-22 09:31:01,20,instagram_dm,paid_search,Cumming,sam,nurture,0,0
LEAD_001252,2026-01-15 13:56:26,2026-01-15 14:50:26,54,website_form,organic,Remote,taylor,nurture,0,0
LEAD_001253,2025-12-02 21:00:14,2025-12-02 21:37:14,37,website_form,partner,Alpharetta,jordan,nurture,0,0
LEAD_001254,2025-12-03 19:41:29,2025-12-03 20:50:29,69,email,partner,Remote,taylor,nurture,0,0
LEAD_001255,2026-02-09 01:35:03,2026-02-09 02:14:03,39,email,organic,Alpharetta,taylor,nurture,0,0
LEAD_001256,2026-01-09 10:26:14,2026-01-09 11:05:14,39,website_form,paid_search,ATL,jordan,open,0,0
LEAD_001257,2025-12-12 20:40:03,2025-12-12 21:47:03,67,instagram_dm,paid_search,ATL,alex,nurture,0,0
LEAD_001258,2026-01-16 18:56:55,2026-01-16 19:27:55,31,instagram_dm,spring_promo,Cumming,sam,nurture,0,0
LEAD_001259,2025-11-26 12:04:41,2025-11-26 12:19:41,15,website_form,newsletter,ATL,taylor,lost,0,0
LEAD_001260,2026-01-27 15:14:02,2026-01-27 16:11:02,57,email,spring_promo,Cumming,sam,nurture,0,0
LEAD_001261,2025-12-21 01:51:26,2025-12-21 02:17:26,26,instagram_dm,paid_search,Cumming,alex,converted,1,1375
LEAD_001262,2026-02-22 12:07:35,2026-02-22 12:48:35,41,email,spring_promo,Remote,jordan,nurture,0,0
LEAD_001263,2025-12-26 00:59:55,2025-12-26 01:02:55,3,email,spring_promo,Cumming,jordan,nurture,0,0
LEAD_001264,2026-01-12 10:11:25,2026-01-12 10:41:25,30,website_form,organic,Alpharetta,sam,lost,0,0
LEAD_001265,2025-11-20 04:37:24,2025-11-20 04:58:24,21,instagram_dm,newsletter,Remote,sam,lost,0,0
LEAD_001266,2025-11-27 11:48:12,2025-11-27 11:51:12,3,event,paid_search,Remote,sam,lost,0,0
LEAD_001267,2026-01-04 21:32:16,2026-01-04 22:02:16,30,instagram_dm,partner,ATL,alex,nurture,0,0
LEAD_001268,2026-01-15 09:22:48,2026-01-15 09:53:48,31,website_form,organic,Cumming,taylor,open,0,0
LEAD_001269,2026-01-29 19:12:55,2026-01-29 19:55:55,43,email,spring_promo,ATL,sam,nurture,0,0
LEAD_001270,2025-12-23 19:08:40,2025-12-23 20:21:40,73,referral,newsletter,Cumming,taylor,nurture,0,0
LEAD_001271,2026-02-10 04:42:15,2026-02-10 05:47:15,65,website_form,newsletter,Cumming,taylor,lost,0,0
LEAD_001272,2026-03-02 00:18:31,2026-03-02 00:40:31,22,event,organic,Alpharetta,jordan,open,0,0
LEAD_001273,2026-02-20 09:07:37,2026-02-20 09:45:37,38,event,organic,Cumming,sam,nurture,0,0
LEAD_001274,2025-11-23 13:15:30,2025-11-23 14:03:30,48,website_form,organic,Cumming,jordan,open,0,0
LEAD_001275,2026-01-15 11:00:58,2026-01-15 11:23:58,23,event,organic,Remote,sam,converted,1,6395
LEAD_001276,2025-12-01 09:21:18,2025-12-01 09:28:18,7,email,paid_search,ATL,sam,lost,0,0
LEAD_001277,2025-12-17 20:14:45,2025-12-17 20:42:45,28,referral,organic,Cumming,taylor,open,0,0
LEAD_001278,2026-03-17 04:44:40,2026-03-17 05:59:40,75,email,paid_search,Alpharetta,sam,nurture,0,0
LEAD_001279,2025-12-05 21:32:36,2025-12-05 21:39:36,7,email,organic,ATL,taylor,open,0,0
LEAD_001280,2026-01-17 15:57:15,2026-01-17 16:10:15,13,instagram_dm,spring_promo,Alpharetta,alex,open,0,0
LEAD_001281,2026-01-31 23:26:41,2026-01-31 23:42:41,16,referral,paid_search,ATL,alex,nurture,0,0
LEAD_001282,2026-02-11 02:15:19,2026-02-11 02:28:19,13,website_form,newsletter,Remote,taylor,converted,1,4358
LEAD_001283,2026-01-24 22:56:40,2026-01-24 23:50:40,54,email,spring_promo,ATL,jordan,open,0,0
LEAD_001284,2025-11-19 23:17:46,2025-11-19 23:36:46,19,website_form,newsletter,ATL,jordan,nurture,0,0
LEAD_001285,2025-12-27 23:21:53,2025-12-28 00:17:53,56,website_form,organic,Cumming,jordan,lost,0,0
LEAD_001286,2026-01-19 22:09:57,2026-01-19 22:43:57,34,website_form,paid_search,ATL,alex,converted,1,2413
LEAD_001287,2025-11-29 08:12:42,2025-11-29 08:17:42,5,email,organic,ATL,jordan,converted,1,4134
LEAD_001288,2025-12-30 20:57:42,2025-12-30 21:20:42,23,website_form,newsletter,Cumming,alex,lost,0,0
LEAD_001289,2025-11-22 18:46:52,2025-11-22 19:52:52,66,website_form,spring_promo,Cumming,jordan,open,0,0
LEAD_001290,2025-11-28 05:27:44,2025-11-28 06:04:44,37,website_form,organic,Cumming,jordan,lost,0,0
LEAD_001291,2026-01-05 10:17:43,2026-01-05 10:42:43,25,website_form,partner,Cumming,taylor,open,0,0
LEAD_001292,2025-12-04 17:22:39,2025-12-04 18:37:39,75,email,paid_search,Cumming,jordan,lost,0,0
LEAD_001293,2026-01-25 21:40:26,2026-01-25 21:52:26,12,event,spring_promo,Alpharetta,alex,lost,0,0
LEAD_001294,2026-02-09 12:48:55,2026-02-09 13:08:55,20,website_form,organic,ATL,jordan,open,0,0
LEAD_001295,2026-02-22 20:50:45,2026-02-22 21:52:45,62,event,organic,ATL,alex,converted,1,1391
LEAD_001296,2025-12-12 19:35:20,2025-12-12 20:29:20,54,instagram_dm,newsletter,Alpharetta,alex,nurture,0,0
LEAD_001297,2025-12-08 21:30:22,2025-12-08 21:41:22,11,instagram_dm,paid_search,Remote,alex,open,0,0
LEAD_001298,2025-12-01 08:18:42,2025-12-01 09:05:42,47,instagram_dm,newsletter,ATL,jordan,lost,0,0
LEAD_001299,2026-02-03 04:04:31,2026-02-03 04:23:31,19,referral,organic,Cumming,alex,nurture,0,0
LEAD_001300,2026-02-11 13:48:23,2026-02-11 13:51:23,3,website_form,paid_search,Cumming,sam,nurture,0,0
LEAD_001301,2025-11-22 14:07:27,2025-11-22 14:32:27,25,email,organic,Cumming,taylor,converted,1,1595
LEAD_001302,2026-03-11 03:26:51,2026-03-11 05:19:51,113,instagram_dm,spring_promo,Alpharetta,jordan,nurture,0,0
LEAD_001303,2025-11-25 00:50:01,2025-11-25 01:57:01,67,email,newsletter,ATL,alex,lost,0,0
LEAD_001304,2026-01-22 18:05:23,2026-01-22 18:37:23,32,referral,partner,Alpharetta,alex,lost,0,0
LEAD_001305,2026-02-11 21:15:02,2026-02-11 21:21:02,6,website_form,paid_search,ATL,jordan,converted,1,479
LEAD_001306,2026-03-03 07:32:50,2026-03-03 07:35:50,3,instagram_dm,newsletter,Cumming,taylor,converted,1,3110
LEAD_001307,2026-02-12 11:43:36,2026-02-12 12:17:36,34,email,newsletter,Alpharetta,alex,converted,1,437
LEAD_001308,2026-02-23 00:07:59,2026-02-23 00:51:59,44,email,partner,Cumming,taylor,nurture,0,0
LEAD_001309,2025-12-29 12:46:22,2025-12-29 13:41:22,55,website_form,organic,ATL,jordan,nurture,0,0
LEAD_001310,2026-02-24 13:51:09,2026-02-24 14:42:09,51,instagram_dm,organic,Remote,jordan,lost,0,0
LEAD_001311,2025-11-28 09:53:13,2025-11-28 10:47:13,54,referral,partner,Remote,taylor,lost,0,0
LEAD_001312,2026-03-06 04:13:41,2026-03-06 04:53:41,40,email,paid_search,Alpharetta,jordan,converted,1,1493
LEAD_001313,2026-01-23 12:13:20,2026-01-23 13:27:20,74,referral,organic,Cumming,taylor,open,0,0
LEAD_001314,2026-02-24 20:58:26,2026-02-24 21:19:26,21,email,organic,ATL,sam,open,0,0
LEAD_001315,2026-01-12 01:49:58,2026-01-12 02:23:58,34,website_form,organic,Remote,jordan,open,0,0
LEAD_001316,2026-02-04 00:39:36,2026-02-04 00:44:36,5,website_form,spring_promo,Cumming,jordan,nurture,0,0
LEAD_001317,2026-01-20 23:11:45,2026-01-20 23:32:45,21,website_form,partner,Remote,sam,open,0,0
LEAD_001318,2026-02-14 14:08:02,2026-02-14 15:14:02,66,email,organic,ATL,jordan,nurture,0,0
LEAD_001319,2025-11-28 14:15:02,2025-11-28 15:07:02,52,website_form,paid_search,ATL,alex,converted,1,919
LEAD_001320,2025-11-26 00:58:13,2025-11-26 00:59:13,1,instagram_dm,spring_promo,Remote,alex,nurture,0,0
LEAD_001321,2025-12-18 10:48:49,2025-12-18 12:46:49,118,instagram_dm,organic,Cumming,sam,nurture,0,0
LEAD_001322,2025-12-07 22:38:42,2025-12-07 23:15:42,37,website_form,spring_promo,ATL,jordan,nurture,0,0
LEAD_001323,2026-03-03 09:53:34,2026-03-03 10:31:34,38,website_form,paid_search,ATL,taylor,open,0,0
LEAD_001324,2025-12-15 02:29:33,2025-12-15 02:48:33,19,website_form,newsletter,Cumming,sam,lost,0,0
LEAD_001325,2026-03-15 21:38:53,2026-03-15 22:01:53,23,email,newsletter,ATL,jordan,lost,0,0
LEAD_001326,2025-12-29 05:24:58,2025-12-29 06:01:58,37,website_form,spring_promo,Cumming,alex,nurture,0,0
LEAD_001327,2025-12-10 15:39:21,2025-12-10 16:29:21,50,website_form,spring_promo,Cumming,taylor,lost,0,0
LEAD_001328,2026-02-21 13:29:16,2026-02-21 14:11:16,42,event,spring_promo,Alpharetta,jordan,converted,1,3757
LEAD_001329,2026-02-05 20:14:05,2026-02-05 20:35:05,21,referral,organic,Cumming,taylor,open,0,0
LEAD_001330,2026-01-17 13:57:36,2026-01-17 14:12:36,15,website_form,newsletter,Remote,taylor,lost,0,0
LEAD_001331,2026-01-24 10:36:12,2026-01-24 10:50:12,14,email,newsletter,ATL,sam,open,0,0
LEAD_001332,2026-02-13 02:27:26,2026-02-13 03:36:26,69,email,newsletter,Cumming,jordan,nurture,0,0
LEAD_001333,2025-12-16 05:06:21,2025-12-16 06:10:21,64,referral,organic,ATL,taylor,open,0,0
LEAD_001334,2026-03-18 08:35:52,2026-03-18 09:22:52,47,email,organic,Alpharetta,alex,nurture,0,0
LEAD_001335,2026-03-15 18:33:38,2026-03-15 19:42:38,69,website_form,spring_promo,Remote,jordan,open,0,0
LEAD_001336,2026-02-04 20:05:39,2026-02-04 20:35:39,30,instagram_dm,spring_promo,Alpharetta,taylor,converted,1,6048
LEAD_001337,2025-12-12 17:50:18,2025-12-12 18:50:18,60,email,paid_search,Cumming,sam,converted,1,3396
LEAD_001338,2026-02-08 10:12:49,2026-02-08 11:01:49,49,website_form,newsletter,Cumming,taylor,nurture,0,0
LEAD_001339,2025-11-27 11:05:15,2025-11-27 12:06:15,61,email,spring_promo,Alpharetta,taylor,open,0,0
LEAD_001340,2025-11-22 11:26:07,2025-11-22 11:38:07,12,email,spring_promo,Remote,jordan,lost,0,0
LEAD_001341,2025-12-19 17:16:59,2025-12-19 17:56:59,40,website_form,paid_search,Remote,alex,nurture,0,0
LEAD_001342,2026-01-13 07:30:37,2026-01-13 07:55:37,25,website_form,newsletter,Cumming,sam,open,0,0
LEAD_001343,2026-03-02 23:46:52,2026-03-02 23:48:52,2,email,newsletter,Remote,alex,open,0,0
LEAD_001344,2026-02-14 01:24:11,2026-02-14 02:41:11,77,website_form,organic,ATL,taylor,lost,0,0
LEAD_001345,2026-02-15 22:09:04,2026-02-15 23:13:04,64,referral,organic,ATL,taylor,converted,1,3062
LEAD_001346,2026-01-08 20:34:37,2026-01-08 21:17:37,43,website_form,partner,ATL,jordan,open,0,0
LEAD_001347,2025-12-30 07:26:56,2025-12-30 07:41:56,15,website_form,paid_search,ATL,sam,nurture,0,0
LEAD_001348,2026-01-02 07:44:52,2026-01-02 07:49:52,5,instagram_dm,organic,Alpharetta,alex,nurture,0,0
LEAD_001349,2026-03-17 07:35:13,2026-03-17 07:37:13,2,referral,paid_search,Remote,taylor,converted,1,2429
LEAD_001350,2025-11-23 14:40:14,2025-11-23 15:00:14,20,referral,paid_search,Alpharetta,jordan,open,0,0
LEAD_001351,2026-03-02 20:12:25,2026-03-02 21:06:25,54,email,organic,Alpharetta,taylor,open,0,0
LEAD_001352,2026-01-27 05:44:29,2026-01-27 06:09:29,25,website_form,organic,Cumming,jordan,nurture,0,0
LEAD_001353,2026-01-10 10:22:07,2026-01-10 11:09:07,47,instagram_dm,spring_promo,Alpharetta,taylor,open,0,0
LEAD_001354,2026-02-13 19:53:54,2026-02-13 20:42:54,49,instagram_dm,spring_promo,Cumming,jordan,converted,1,2305
LEAD_001355,2026-01-16 04:45:46,2026-01-16 05:39:46,54,website_form,newsletter,Alpharetta,jordan,converted,1,1234
LEAD_001356,2026-03-03 14:36:54,2026-03-03 14:40:54,4,event,organic,Alpharetta,sam,converted,1,711
LEAD_001357,2026-03-06 21:10:39,2026-03-06 21:27:39,17,website_form,paid_search,Alpharetta,taylor,open,0,0
LEAD_001358,2026-01-08 09:42:45,2026-01-08 10:29:45,47,event,partner,Cumming,jordan,open,0,0
LEAD_001359,2025-12-22 00:25:13,2025-12-22 01:53:13,88,referral,spring_promo,Remote,sam,open,0,0
LEAD_001360,2026-01-28 21:07:31,2026-01-28 22:19:31,72,instagram_dm,organic,ATL,alex,open,0,0
LEAD_001361,2026-03-08 06:45:45,2026-03-08 07:26:45,41,event,paid_search,Cumming,sam,lost,0,0
LEAD_001362,2025-12-14 01:51:48,2025-12-14 03:08:48,77,instagram_dm,paid_search,Alpharetta,jordan,nurture,0,0
LEAD_001363,2026-02-01 13:18:00,2026-02-01 13:59:00,41,website_form,paid_search,Cumming,sam,lost,0,0
LEAD_001364,2026-02-02 14:02:59,2026-02-02 14:09:59,7,email,organic,Remote,alex,open,0,0
LEAD_001365,2026-02-14 18:31:18,2026-02-14 19:24:18,53,website_form,organic,ATL,jordan,open,0,0
LEAD_001366,2025-12-04 14:04:16,2025-12-04 15:18:16,74,email,newsletter,Cumming,alex,lost,0,0
LEAD_001367,2026-02-12 16:43:56,2026-02-12 18:30:56,107,instagram_dm,partner,Remote,taylor,nurture,0,0
LEAD_001368,2026-03-07 21:10:11,2026-03-07 21:30:11,20,email,organic,Cumming,sam,converted,1,2276
LEAD_001369,2025-12-10 08:38:37,2025-12-10 08:49:37,11,website_form,partner,Cumming,jordan,converted,1,2598
LEAD_001370,2025-12-17 07:16:52,2025-12-17 08:16:52,60,email,organic,ATL,alex,converted,1,2589
LEAD_001371,2026-03-15 08:46:27,2026-03-15 09:31:27,45,referral,partner,ATL,sam,open,0,0
LEAD_001372,2025-12-10 12:22:11,2025-12-10 13:04:11,42,website_form,newsletter,Alpharetta,sam,nurture,0,0
LEAD_001373,2026-03-01 07:47:07,2026-03-01 09:05:07,78,email,organic,ATL,taylor,nurture,0,0
LEAD_001374,2026-01-16 20:54:59,2026-01-16 21:54:59,60,website_form,newsletter,Remote,taylor,lost,0,0
LEAD_001375,2025-12-18 11:10:54,2025-12-18 11:58:54,48,instagram_dm,organic,Alpharetta,alex,converted,1,2809
LEAD_001376,2026-03-03 06:54:57,2026-03-03 07:16:57,22,website_form,organic,ATL,jordan,open,0,0
LEAD_001377,2026-01-11 05:38:07,2026-01-11 06:34:07,56,instagram_dm,spring_promo,Alpharetta,alex,nurture,0,0
LEAD_001378,2026-01-19 13:49:49,2026-01-19 14:00:49,11,website_form,spring_promo,Alpharetta,taylor,nurture,0,0
LEAD_001379,2025-12-31 21:44:54,2025-12-31 22:25:54,41,website_form,organic,ATL,taylor,lost,0,0
LEAD_001380,2026-01-28 22:51:17,2026-01-28 23:23:17,32,event,paid_search,ATL,jordan,converted,1,3244
LEAD_001381,2025-12-08 10:06:18,2025-12-08 10:12:18,6,website_form,newsletter,Cumming,jordan,converted,1,2218
LEAD_001382,2026-01-04 17:28:16,2026-01-04 18:13:16,45,email,spring_promo,Alpharetta,taylor,lost,0,0
LEAD_001383,2026-03-15 03:03:49,2026-03-15 03:23:49,20,website_form,paid_search,Alpharetta,jordan,open,0,0
LEAD_001384,2025-12-19 18:34:50,2025-12-19 19:18:50,44,email,newsletter,Cumming,jordan,nurture,0,0
LEAD_001385,2026-02-05 14:33:28,2026-02-05 14:47:28,14,email,partner,Alpharetta,taylor,lost,0,0
LEAD_001386,2025-12-27 19:42:13,2025-12-27 20:42:13,60,website_form,newsletter,Alpharetta,jordan,nurture,0,0
LEAD_001387,2026-02-19 14:45:32,2026-02-19 16:23:32,98,website_form,spring_promo,Alpharetta,jordan,lost,0,0
LEAD_001388,2025-12-04 12:04:20,2025-12-04 12:15:20,11,email,organic,Alpharetta,taylor,lost,0,0
LEAD_001389,2026-03-15 04:14:27,2026-03-15 04:28:27,14,instagram_dm,newsletter,ATL,jordan,open,0,0
LEAD_001390,2026-01-12 06:04:12,2026-01-12 06:13:12,9,referral,spring_promo,Remote,jordan,converted,1,1154
LEAD_001391,2025-12-17 02:58:54,2025-12-17 03:26:54,28,email,spring_promo,Alpharetta,alex,open,0,0
LEAD_001392,2025-11-27 14:49:37,2025-11-27 15:33:37,44,email,spring_promo,Alpharetta,sam,lost,0,0
LEAD_001393,2025-12-09 04:03:32,2025-12-09 04:57:32,54,website_form,organic,Cumming,alex,converted,1,2755
LEAD_001394,2026-01-20 04:06:19,2026-01-20 04:46:19,40,website_form,organic,ATL,jordan,open,0,0
LEAD_001395,2025-12-29 05:43:31,2025-12-29 06:36:31,53,website_form,organic,Cumming,sam,open,0,0
LEAD_001396,2026-02-26 06:20:25,2026-02-26 06:51:25,31,website_form,spring_promo,Cumming,taylor,nurture,0,0
LEAD_001397,2026-01-09 12:06:44,2026-01-09 12:26:44,20,website_form,newsletter,Alpharetta,jordan,lost,0,0
LEAD_001398,2025-12-18 15:27:12,2025-12-18 15:41:12,14,email,newsletter,Cumming,taylor,open,0,0
LEAD_001399,2026-01-31 20:32:02,2026-01-31 21:00:02,28,email,organic,Alpharetta,sam,nurture,0,0
LEAD_001400,2026-02-11 14:40:29,2026-02-11 14:54:29,14,event,spring_promo,Alpharetta,taylor,open,0,0
LEAD_001401,2025-12-08 20:14:13,2025-12-08 20:57:13,43,website_form,spring_promo,Alpharetta,jordan,open,0,0
LEAD_001402,2025-12-08 21:53:58,2025-12-08 22:08:58,15,instagram_dm,organic,ATL,jordan,open,0,0
LEAD_001403,2025-11-23 04:46:12,2025-11-23 05:08:12,22,referral,spring_promo,Remote,sam,open,0,0
LEAD_001404,2026-02-15 03:59:38,2026-02-15 05:08:38,69,email,organic,Alpharetta,jordan,lost,0,0
LEAD_001405,2026-02-06 10:54:48,2026-02-06 12:08:48,74,website_form,newsletter,Alpharetta,jordan,lost,0,0
LEAD_001406,2026-01-14 18:05:35,2026-01-14 19:17:35,72,website_form,organic,ATL,jordan,lost,0,0
LEAD_001407,2026-02-28 02:22:02,2026-02-28 02:53:02,31,website_form,spring_promo,Cumming,taylor,open,0,0
LEAD_001408,2026-02-23 11:29:10,2026-02-23 11:50:10,21,website_form,organic,ATL,taylor,nurture,0,0
LEAD_001409,2026-01-28 00:58:36,2026-01-28 01:46:36,48,instagram_dm,newsletter,Cumming,taylor,open,0,0
LEAD_001410,2026-03-02 23:46:39,2026-03-03 00:01:39,15,website_form,paid_search,ATL,jordan,open,0,0
LEAD_001411,2025-12-13 11:58:44,2025-12-13 12:54:44,56,website_form,paid_search,Cumming,taylor,converted,1,3129
LEAD_001412,2025-12-02 05:29:05,2025-12-02 05:48:05,19,instagram_dm,newsletter,Alpharetta,taylor,converted,1,1773
LEAD_001413,2025-12-21 04:02:06,2025-12-21 04:29:06,27,referral,organic,Cumming,sam,nurture,0,0
LEAD_001414,2025-11-25 15:33:59,2025-11-25 16:30:59,57,email,organic,Cumming,sam,nurture,0,0
LEAD_001415,2026-01-21 12:55:28,2026-01-21 12:59:28,4,instagram_dm,paid_search,Remote,alex,open,0,0
LEAD_001416,2026-03-11 04:34:50,2026-03-11 04:54:50,20,email,spring_promo,ATL,alex,open,0,0
LEAD_001417,2025-11-23 12:27:56,2025-11-23 13:10:56,43,website_form,partner,Alpharetta,alex,lost,0,0
LEAD_001418,2025-12-03 10:49:58,2025-12-03 11:39:58,50,email,newsletter,ATL,alex,nurture,0,0
LEAD_001419,2026-01-12 01:29:22,2026-01-12 02:14:22,45,email,newsletter,ATL,jordan,lost,0,0
LEAD_001420,2026-03-10 20:42:59,2026-03-10 21:09:59,27,event,spring_promo,ATL,sam,lost,0,0
LEAD_001421,2025-12-26 17:41:09,2025-12-26 18:42:09,61,website_form,newsletter,Alpharetta,sam,nurture,0,0
LEAD_001422,2026-01-18 15:59:33,2026-01-18 16:13:33,14,email,organic,Cumming,taylor,converted,1,3135
LEAD_001423,2025-11-23 18:53:10,2025-11-23 19:06:10,13,website_form,spring_promo,Remote,taylor,open,0,0
LEAD_001424,2025-12-06 14:23:05,2025-12-06 15:06:05,43,email,organic,Cumming,taylor,lost,0,0
LEAD_001425,2026-03-17 04:39:03,2026-03-17 04:51:03,12,website_form,paid_search,ATL,jordan,converted,1,2291
LEAD_001426,2026-03-14 14:41:53,2026-03-14 16:21:53,100,website_form,organic,Alpharetta,sam,open,0,0
