lead_id,created_at,first_response_at,response_minutes,source,campaign,region,owner,status,converted,revenue_usd
LEAD_001243,2026-02-19 06:46:27,2026-02-19 08:34:27,108,website_form,organic,Cumming,alex,open,0,0
LEAD_001244,2026-02-28 03:29:42,2026-02-28 04:14:42,45,email,newsletter,Alpharetta,taylor,converted,1,2197
LEAD_001245,2026-02-18 02:16:06,2026-02-18 02:23:06,7,instagram_dm,spring_promo,Remote,jordan,nurture,0,0
LEAD_001246,2026-02-01 22:02:01,2026-02-01 23:24:01,82,email,spring_promo,ATL,taylor,lost,0,0
LEAD_001247,2025-12-04 12:30:16,2025-12-04 12:37:16,7,event,paid_search,Cumming,sam,nurture,0,0
LEAD_001248,2025-11-22 16:11:41,2025-11-22 16:22:41,11,email,organic,ATL,taylor,lost,0,0
LEAD_001249,2026-03-09 06:33:40,2026-03-09 07:59:40,86,email,partner,Cumming,taylor,open,0,0
LEAD_001250,2026-01-31 18:28:20,2026-01-31 18:59:20,31,website_form,organic,Remote,sam,nurture,0,0
LEAD_001251,2026-02-22 08:32:48,2026-02-22 08:52:48,20,instagram_dm,paid_search,Cumming,sam,nurture,0,0
LEAD_001252,2026-01-15 13:18:13,2026-01-15 14:12:13,54,website_form,organic,Remote,taylor,nurture,0,0
LEAD_001253,2025-12-02 20:22:00,2025-12-02 20:59:00,37,website_form,partner,Alpharetta,jordan,nurture,0,0
LEAD_001254,2025-12-03 19:03:15,2025-12-03 20:12:15,69,email,partner,Remote,taylor,nurture,0,0
LEAD_001255,2026-02-09 00:56:50,2026-02-09 01:35:50,39,email,organic,Alpharetta,taylor,nurture,0,0
LEAD_001256,2026-01-09 09:48:01,2026-01-09 10:27:01,39,website_form,paid_search,ATL,jordan,open,0,0
LEAD_001257,2025-12-12 20:01:50,2025-12-12 21:08:50,67,instagram_dm,paid_search,ATL,alex,nurture,0,0
LEAD_001258,2026-01-16 18:18:41,2026-01-16 18:49:41,31,instagram_dm,spring_promo,Cumming,sam,nurture,0,0
LEAD_001259,2025-11-26 11:26:27,2025-11-26 11:41:27,15,website_form,newsletter,ATL,taylor,lost,0,0
LEAD_001260,2026-01-27 14:35:49,2026-01-27 15:32:49,57,email,spring_promo,Cumming,sam,nurture,0,0
LEAD_001261,2025-12-21 01:13:13,2025-12-21 01:39:13,26,instagram_dm,paid_search,Cumming,alex,converted,1,1375
LEAD_001262,2026-02-22 11:29:22,2026-02-22 12:10:22,41,email,spring_promo,Remote,jordan,nurture,0,0
LEAD_001263,2025-12-26 00:21:42,2025-12-26 00:24:42,3,email,spring_promo,Cumming,jordan,nurture,0,0
LEAD_001264,2026-01-12 09:33:12,2026-01-12 10:03:12,30,website_form,organic,Alpharetta,sam,lost,0,0
LEAD_001265,2025-11-20 03:59:11,2025-11-20 04:20:11,21,instagram_dm,newsletter,Remote,sam,lost,0,0
LEAD_001266,2025-11-27 11:09:59,2025-11-27 11:12:59,3,event,paid_search,Remote,sam,lost,0,0
LEAD_001267,2026-01-04 20:54:02,2026-01-04 21:24:02,30,instagram_dm,partner,ATL,alex,nurture,0,0
LEAD_001268,2026-01-15 08:44:35,2026-01-15 09:15:35,31,website_form,organic,Cumming,taylor,open,0,0
LEAD_001269,2026-01-29 18:34:42,2026-01-29 19:17:42,43,email,spring_promo,ATL,sam,nurture,0,0
LEAD_001270,2025-12-23 18:30:27,2025-12-23 19:43:27,73,referral,newsletter,Cumming,taylor,nurture,0,0
LEAD_001271,2026-02-10 04:04:01,2026-02-10 05:09:01,65,website_form,newsletter,Cumming,taylor,lost,0,0
LEAD_001272,2026-03-01 23:40:18,2026-03-02 00:02:18,22,event,organic,Alpharetta,jordan,open,0,0
LEAD_001273,2026-02-20 08:29:24,2026-02-20 09:07:24,38,event,organic,Cumming,sam,nurture,0,0
LEAD_001274,2025-11-23 12:37:17,2025-11-23 13:25:17,48,website_form,organic,Cumming,jordan,open,0,0
LEAD_001275,2026-01-15 10:22:45,2026-01-15 10:45:45,23,event,organic,Remote,sam,converted,1,6395
LEAD_001276,2025-12-01 08:43:05,2025-12-01 08:50:05,7,email,paid_search,ATL,sam,lost,0,0
LEAD_001277,2025-12-17 19:36:32,2025-12-17 20:04:32,28,referral,organic,Cumming,taylor,open,0,0
LEAD_001278,2026-03-17 04:06:27,2026-03-17 05:21:27,75,email,paid_search,Alpharetta,sam,nurture,0,0
LEAD_001279,2025-12-05 20:54:23,2025-12-05 21:01:23,7,email,organic,ATL,taylor,open,0,0
LEAD_001280,2026-01-17 15:19:02,2026-01-17 15:32:02,13,instagram_dm,spring_promo,Alpharetta,alex,open,0,0
LEAD_001281,2026-01-31 22:48:28,2026-01-31 23:04:28,16,referral,paid_search,ATL,alex,nurture,0,0
LEAD_001282,2026-02-11 01:37:06,2026-02-11 01:50:06,13,website_form,newsletter,Remote,taylor,converted,1,4358
LEAD_001283,2026-01-24 22:18:27,2026-01-24 23:12:27,54,email,spring_promo,ATL,jordan,open,0,0
LEAD_001284,2025-11-19 22:39:33,2025-11-19 22:58:33,19,website_form,newsletter,ATL,jordan,nurture,0,0
LEAD_001285,2025-12-27 22:43:40,2025-12-27 23:39:40,56,website_form,organic,Cumming,jordan,lost,0,0
LEAD_001286,2026-01-19 21:31:44,2026-01-19 22:05:44,34,website_form,paid_search,ATL,alex,converted,1,2413
LEAD_001287,2025-11-29 07:34:29,2025-11-29 07:39:29,5,email,organic,ATL,jordan,converted,1,4134
LEAD_001288,2025-12-30 20:19:29,2025-12-30 20:42:29,23,website_form,newsletter,Cumming,alex,lost,0,0
LEAD_001289,2025-11-22 18:08:39,2025-11-22 19:14:39,66,website_form,spring_promo,Cumming,jordan,open,0,0
LEAD_001290,2025-11-28 04:49:31,2025-11-28 05:26:31,37,website_form,organic,Cumming,jordan,lost,0,0
LEAD_001291,2026-01-05 09:39:30,2026-01-05 10:04:30,25,website_form,partner,Cumming,taylor,open,0,0
LEAD_001292,2025-12-04 16:44:26,2025-12-04 17:59:26,75,email,paid_search,Cumming,jordan,lost,0,0
LEAD_001293,2026-01-25 21:02:13,2026-01-25 21:14:13,12,event,spring_promo,Alpharetta,alex,lost,0,0
LEAD_001294,2026-02-09 12:10:42,2026-02-09 12:30:42,20,website_form,organic,ATL,jordan,open,0,0
LEAD_001295,2026-02-22 20:12:32,2026-02-22 21:14:32,62,event,organic,ATL,alex,converted,1,1391
LEAD_001296,2025-12-12 18:57:07,2025-12-12 19:51:07,54,instagram_dm,newsletter,Alpharetta,alex,nurture,0,0
LEAD_001297,2025-12-08 20:52:09,2025-12-08 21:03:09,11,instagram_dm,paid_search,Remote,alex,open,0,0
LEAD_001298,2025-12-01 07:40:29,2025-12-01 08:27:29,47,instagram_dm,newsletter,ATL,jordan,lost,0,0
LEAD_001299,2026-02-03 03:26:18,2026-02-03 03:45:18,19,referral,organic,Cumming,alex,nurture,0,0
LEAD_001300,2026-02-11 13:10:10,2026-02-11 13:13:10,3,website_form,paid_search,Cumming,sam,nurture,0,0
LEAD_001301,2025-11-22 13:29:14,2025-11-22 13:54:14,25,email,organic,Cumming,taylor,converted,1,1595
LEAD_001302,2026-03-11 02:48:38,2026-03-11 04:41:38,113,instagram_dm,spring_promo,Alpharetta,jordan,nurture,0,0
LEAD_001303,2025-11-25 00:11:47,2025-11-25 01:18:47,67,email,newsletter,ATL,alex,lost,0,0
LEAD_001304,2026-01-22 17:27:10,2026-01-22 17:59:10,32,referral,partner,Alpharetta,alex,lost,0,0
LEAD_001305,2026-02-11 20:36:49,2026-02-11 20:42:49,6,website_form,paid_search,ATL,jordan,converted,1,479
LEAD_001306,2026-03-03 06:54:37,2026-03-03 06:57:37,3,instagram_dm,newsletter,Cumming,taylor,converted,1,3110
LEAD_001307,2026-02-12 11:05:22,2026-02-12 11:39:22,34,email,newsletter,Alpharetta,alex,converted,1,437
LEAD_001308,2026-02-22 23:29:46,2026-02-23 00:13:46,44,email,partner,Cumming,taylor,nurture,0,0
LEAD_001309,2025-12-29 12:08:09,2025-12-29 13:03:09,55,website_form,organic,ATL,jordan,nurture,0,0
LEAD_001310,2026-02-24 13:12:56,2026-02-24 14:03:56,51,instagram_dm,organic,Remote,jordan,lost,0,0
LEAD_001311,2025-11-28 09:15:00,2025-11-28 10:09:00,54,referral,partner,Remote,taylor,lost,0,0
LEAD_001312,2026-03-06 03:35:28,2026-03-06 04:15:28,40,email,paid_search,Alpharetta,jordan,converted,1,1493
LEAD_001313,2026-01-23 11:35:07,2026-01-23 12:49:07,74,referral,organic,Cumming,taylor,open,0,0
LEAD_001314,2026-02-24 20:20:12,2026-02-24 20:41:12,21,email,organic,ATL,sam,open,0,0
LEAD_001315,2026-01-12 01:11:45,2026-01-12 01:45:45,34,website_form,organic,Remote,jordan,open,0,0
LEAD_001316,2026-02-04 00:01:23,2026-02-04 00:06:23,5,website_form,spring_promo,Cumming,jordan,nurture,0,0
LEAD_001317,2026-01-20 22:33:32,2026-01-20 22:54:32,21,website_form,partner,Remote,sam,open,0,0
LEAD_001318,2026-02-14 13:29:49,2026-02-14 14:35:49,66,email,organic,ATL,jordan,nurture,0,0
LEAD_001319,2025-11-28 13:36:49,2025-11-28 14:28:49,52,website_form,paid_search,ATL,alex,converted,1,919
LEAD_001320,2025-11-26 00:20:00,2025-11-26 00:21:00,1,instagram_dm,spring_promo,Remote,alex,nurture,0,0
LEAD_001321,2025-12-18 10:10:36,2025-12-18 12:08:36,118,instagram_dm,organic,Cumming,sam,nurture,0,0
LEAD_001322,2025-12-07 22:00:28,2025-12-07 22:37:28,37,website_form,spring_promo,ATL,jordan,nurture,0,0
LEAD_001323,2026-03-03 09:15:21,2026-03-03 09:53:21,38,website_form,paid_search,ATL,taylor,open,0,0
LEAD_001324,2025-12-15 01:51:20,2025-12-15 02:10:20,19,website_form,newsletter,Cumming,sam,lost,0,0
LEAD_001325,2026-03-15 21:00:40,2026-03-15 21:23:40,23,email,newsletter,ATL,jordan,lost,0,0
LEAD_001326,2025-12-29 04:46:45,2025-12-29 05:23:45,37,website_form,spring_promo,Cumming,alex,nurture,0,0
LEAD_001327,2025-12-10 15:01:08,2025-12-10 15:51:08,50,website_form,spring_promo,Cumming,taylor,lost,0,0
LEAD_001328,2026-02-21 12:51:03,2026-02-21 13:33:03,42,event,spring_promo,Alpharetta,jordan,converted,1,3757
LEAD_001329,2026-02-05 19:35:51,2026-02-05 19:56:51,21,referral,organic,Cumming,taylor,open,0,0
LEAD_001330,2026-01-17 13:19:22,2026-01-17 13:34:22,15,website_form,newsletter,Remote,taylor,lost,0,0
LEAD_001331,2026-01-24 09:57:58,2026-01-24 10:11:58,14,email,newsletter,ATL,sam,open,0,0
LEAD_001332,2026-02-13 01:49:13,2026-02-13 02:58:13,69,email,newsletter,Cumming,jordan,nurture,0,0
LEAD_001333,2025-12-16 04:28:08,2025-12-16 05:32:08,64,referral,organic,ATL,taylor,open,0,0
LEAD_001334,2026-03-18 07:57:39,2026-03-18 08:44:39,47,email,organic,Alpharetta,alex,nurture,0,0
LEAD_001335,2026-03-15 17:55:25,2026-03-15 19:04:25,69,website_form,spring_promo,Remote,jordan,open,0,0
LEAD_001336,2026-02-04 19:27:26,2026-02-04 19:57:26,30,instagram_dm,spring_promo,Alpharetta,taylor,converted,1,6048
LEAD_001337,2025-12-12 17:12:05,2025-12-12 18:12:05,60,email,paid_search,Cumming,sam,converted,1,3396
LEAD_001338,2026-02-08 09:34:36,2026-02-08 10:23:36,49,website_form,newsletter,Cumming,taylor,nurture,0,0
LEAD_001339,2025-11-27 10:27:02,2025-11-27 11:28:02,61,email,spring_promo,Alpharetta,taylor,open,0,0
LEAD_001340,2025-11-22 10:47:54,2025-11-22 10:59:54,12,email,spring_promo,Remote,jordan,lost,0,0
LEAD_001341,2025-12-19 16:38:45,2025-12-19 17:18:45,40,website_form,paid_search,Remote,alex,nurture,0,0
LEAD_001342,2026-01-13 06:52:24,2026-01-13 07:17:24,25,website_form,newsletter,Cumming,sam,open,0,0
LEAD_001343,2026-03-02 23:08:39,2026-03-02 23:10:39,2,email,newsletter,Remote,alex,open,0,0
LEAD_001344,2026-02-14 00:45:58,2026-02-14 02:02:58,77,website_form,organic,ATL,taylor,lost,0,0
LEAD_001345,2026-02-15 21:30:50,2026-02-15 22:34:50,64,referral,organic,ATL,taylor,converted,1,3062
LEAD_001346,2026-01-08 19:56:24,2026-01-08 20:39:24,43,website_form,partner,ATL,jordan,open,0,0
LEAD_001347,2025-12-30 06:48:43,2025-12-30 07:03:43,15,website_form,paid_search,ATL,sam,nurture,0,0
LEAD_001348,2026-01-02 07:06:39,2026-01-02 07:11:39,5,instagram_dm,organic,Alpharetta,alex,nurture,0,0
LEAD_001349,2026-03-17 06:57:00,2026-03-17 06:59:00,2,referral,paid_search,Remote,taylor,converted,1,2429
LEAD_001350,2025-11-23 14:02:01,2025-11-23 14:22:01,20,referral,paid_search,Alpharetta,jordan,open,0,0
LEAD_001351,2026-03-02 19:34:12,2026-03-02 20:28:12,54,email,organic,Alpharetta,taylor,open,0,0
LEAD_001352,2026-01-27 05:06:16,2026-01-27 05:31:16,25,website_form,organic,Cumming,jordan,nurture,0,0
LEAD_001353,2026-01-10 09:43:54,2026-01-10 10:30:54,47,instagram_dm,spring_promo,Alpharetta,taylor,open,0,0
LEAD_001354,2026-02-13 19:15:41,2026-02-13 20:04:41,49,instagram_dm,spring_promo,Cumming,jordan,converted,1,2305
LEAD_001355,2026-01-16 04:07:33,2026-01-16 05:01:33,54,website_form,newsletter,Alpharetta,jordan,converted,1,1234
LEAD_001356,2026-03-03 13:58:41,2026-03-03 14:02:41,4,event,organic,Alpharetta,sam,converted,1,711
LEAD_001357,2026-03-06 20:32:26,2026-03-06 20:49:26,17,website_form,paid_search,Alpharetta,taylor,open,0,0
LEAD_001358,2026-01-08 09:04:32,2026-01-08 09:51:32,47,event,partner,Cumming,jordan,open,0,0
LEAD_001359,2025-12-21 23:47:00,2025-12-22 01:15:00,88,referral,spring_promo,Remote,sam,open,0,0
LEAD_001360,2026-01-28 20:29:17,2026-01-28 21:41:17,72,instagram_dm,organic,ATL,alex,open,0,0
LEAD_001361,2026-03-08 06:07:32,2026-03-08 06:48:32,41,event,paid_search,Cumming,sam,lost,0,0
LEAD_001362,2025-12-14 01:13:35,2025-12-14 02:30:35,77,instagram_dm,paid_search,Alpharetta,jordan,nurture,0,0
LEAD_001363,2026-02-01 12:39:47,2026-02-01 13:20:47,41,website_form,paid_search,Cumming,sam,lost,0,0
LEAD_001364,2026-02-02 13:24:46,2026-02-02 13:31:46,7,email,organic,Remote,alex,open,0,0
LEAD_001365,2026-02-14 17:53:05,2026-02-14 18:46:05,53,website_form,organic,ATL,jordan,open,0,0
LEAD_001366,2025-12-04 13:26:03,2025-12-04 14:40:03,74,email,newsletter,Cumming,alex,lost,0,0
LEAD_001367,2026-02-12 16:05:42,2026-02-12 17:52:42,107,instagram_dm,partner,Remote,taylor,nurture,0,0
LEAD_001368,2026-03-07 20:31:58,2026-03-07 20:51:58,20,email,organic,Cumming,sam,converted,1,2276
LEAD_001369,2025-12-10 08:00:24,2025-12-10 08:11:24,11,website_form,partner,Cumming,jordan,converted,1,2598
LEAD_001370,2025-12-17 06:38:38,2025-12-17 07:38:38,60,email,organic,ATL,alex,converted,1,2589
LEAD_001371,2026-03-15 08:08:14,2026-03-15 08:53:14,45,referral,partner,ATL,sam,open,0,0
LEAD_001372,2025-12-10 11:43:58,2025-12-10 12:25:58,42,website_form,newsletter,Alpharetta,sam,nurture,0,0
LEAD_001373,2026-03-01 07:08:54,2026-03-01 08:26:54,78,email,organic,ATL,taylor,nurture,0,0
LEAD_001374,2026-01-16 20:16:46,2026-01-16 21:16:46,60,website_form,newsletter,Remote,taylor,lost,0,0
LEAD_001375,2025-12-18 10:32:41,2025-12-18 11:20:41,48,instagram_dm,organic,Alpharetta,alex,converted,1,2809
LEAD_001376,2026-03-03 06:16:44,2026-03-03 06:38:44,22,website_form,organic,ATL,jordan,open,0,0
LEAD_001377,2026-01-11 04:59:54,2026-01-11 05:55:54,56,instagram_dm,spring_promo,Alpharetta,alex,nurture,0,0
LEAD_001378,2026-01-19 13:11:36,2026-01-19 13:22:36,11,website_form,spring_promo,Alpharetta,taylor,nurture,0,0
LEAD_001379,2025-12-31 21:06:41,2025-12-31 21:47:41,41,website_form,organic,ATL,taylor,lost,0,0
LEAD_001380,2026-01-28 22:13:04,2026-01-28 22:45:04,32,event,paid_search,ATL,jordan,converted,1,3244
LEAD_001381,2025-12-08 09:28:05,2025-12-08 09:34:05,6,website_form,newsletter,Cumming,jordan,converted,1,2218
LEAD_001382,2026-01-04 16:50:03,2026-01-04 17:35:03,45,email,spring_promo,Alpharetta,taylor,lost,0,0
LEAD_001383,2026-03-15 02:25:36,2026-03-15 02:45:36,20,website_form,paid_search,Alpharetta,jordan,open,0,0
LEAD_001384,2025-12-19 17:56:37,2025-12-19 18:40:37,44,email,newsletter,Cumming,jordan,nurture,0,0
LEAD_001385,2026-02-05 13:55:15,2026-02-05 14:09:15,14,email,partner,Alpharetta,taylor,lost,0,0
LEAD_001386,2025-12-27 19:04:00,2025-12-27 20:04:00,60,website_form,newsletter,Alpharetta,jordan,nurture,0,0
LEAD_001387,2026-02-19 14:07:19,2026-02-19 15:45:19,98,website_form,spring_promo,Alpharetta,jordan,lost,0,0
LEAD_001388,2025-12-04 11:26:07,2025-12-04 11:37:07,11,email,organic,Alpharetta,taylor,lost,0,0
LEAD_001389,2026-03-15 03:36:14,2026-03-15 03:50:14,14,instagram_dm,newsletter,ATL,jordan,open,0,0
LEAD_001390,2026-01-12 05:25:59,2026-01-12 05:34:59,9,referral,spring_promo,Remote,jordan,converted,1,1154
LEAD_001391,2025-12-17 02:20:40,2025-12-17 02:48:40,28,email,spring_promo,Alpharetta,alex,open,0,0
LEAD_001392,2025-11-27 14:11:23,2025-11-27 14:55:23,44,email,spring_promo,Alpharetta,sam,lost,0,0
LEAD_001393,2025-12-09 03:25:19,2025-12-09 04:19:19,54,website_form,organic,Cumming,alex,converted,1,2755
LEAD_001394,2026-01-20 03:28:05,2026-01-20 04:08:05,40,website_form,organic,ATL,jordan,open,0,0
LEAD_001395,2025-12-29 05:05:18,2025-12-29 05:58:18,53,website_form,organic,Cumming,sam,open,0,0
LEAD_001396,2026-02-26 05:42:12,2026-02-26 06:13:12,31,website_form,spring_promo,Cumming,taylor,nurture,0,0
LEAD_001397,2026-01-09 11:28:31,2026-01-09 11:48:31,20,website_form,newsletter,Alpharetta,jordan,lost,0,0
LEAD_001398,2025-12-18 14:48:59,2025-12-18 15:02:59,14,email,newsletter,Cumming,taylor,open,0,0
LEAD_001399,2026-01-31 19:53:48,2026-01-31 20:21:48,28,email,organic,Alpharetta,sam,nurture,0,0
LEAD_001400,2026-02-11 14:02:15,2026-02-11 14:16:15,14,event,spring_promo,Alpharetta,taylor,open,0,0
LEAD_001401,2025-12-08 19:36:00,2025-12-08 20:19:00,43,website_form,spring_promo,Alpharetta,jordan,open,0,0
LEAD_001402,2025-12-08 21:15:45,2025-12-08 21:30:45,15,instagram_dm,organic,ATL,jordan,open,0,0
LEAD_001403,2025-11-23 04:07:59,2025-11-23 04:29:59,22,referral,spring_promo,Remote,sam,open,0,0
LEAD_001404,2026-02-15 03:21:25,2026-02-15 04:30:25,69,email,organic,Alpharetta,jordan,lost,0,0
LEAD_001405,2026-02-06 10:16:35,2026-02-06 11:30:35,74,website_form,newsletter,Alpharetta,jordan,lost,0,0
LEAD_001406,2026-01-14 17:27:22,2026-01-14 18:39:22,72,website_form,organic,ATL,jordan,lost,0,0
LEAD_001407,2026-02-28 01:43:48,2026-02-28 02:14:48,31,website_form,spring_promo,Cumming,taylor,open,0,0
LEAD_001408,2026-02-23 10:50:57,2026-02-23 11:11:57,21,website_form,organic,ATL,taylor,nurture,0,0
LEAD_001409,2026-01-28 00:20:23,2026-01-28 01:08:23,48,instagram_dm,newsletter,Cumming,taylor,open,0,0
LEAD_001410,2026-03-02 23:08:26,2026-03-02 23:23:26,15,website_form,paid_search,ATL,jordan,open,0,0
LEAD_001411,2025-12-13 11:20:31,2025-12-13 12:16:31,56,website_form,paid_search,Cumming,taylor,converted,1,3129
LEAD_001412,2025-12-02 04:50:52,2025-12-02 05:09:52,19,instagram_dm,newsletter,Alpharetta,taylor,converted,1,1773
LEAD_001413,2025-12-21 03:23:53,2025-12-21 03:50:53,27,referral,organic,Cumming,sam,nurture,0,0
LEAD_001414,2025-11-25 14:55:46,2025-11-25 15:52:46,57,email,organic,Cumming,sam,nurture,0,0
LEAD_001415,2026-01-21 12:17:15,2026-01-21 12:21:15,4,instagram_dm,paid_search,Remote,alex,open,0,0
LEAD_001416,2026-03-11 03:56:37,2026-03-11 04:16:37,20,email,spring_promo,ATL,alex,open,0,0
LEAD_001417,2025-11-23 11:49:43,2025-11-23 12:32:43,43,website_form,partner,Alpharetta,alex,lost,0,0
LEAD_001418,2025-12-03 10:11:45,2025-12-03 11:01:45,50,email,newsletter,ATL,alex,nurture,0,0
LEAD_001419,2026-01-12 00:51:09,2026-01-12 01:36:09,45,email,newsletter,ATL,jordan,lost,0,0
LEAD_001420,2026-03-10 20:04:45,2026-03-10 20:31:45,27,event,spring_promo,ATL,sam,lost,0,0
LEAD_001421,2025-12-26 17:02:56,2025-12-26 18:03:56,61,website_form,newsletter,Alpharetta,sam,nurture,0,0
LEAD_001422,2026-01-18 15:21:20,2026-01-18 15:35:20,14,email,organic,Cumming,taylor,converted,1,3135
LEAD_001423,2025-11-23 18:14:57,2025-11-23 18:27:57,13,website_form,spring_promo,Remote,taylor,open,0,0
LEAD_001424,2025-12-06 13:44:51,2025-12-06 14:27:51,43,email,organic,Cumming,taylor,lost,0,0
LEAD_001425,2026-03-17 04:00:50,2026-03-17 04:12:50,12,website_form,paid_search,ATL,jordan,converted,1,2291
LEAD_001426,2026-03-14 14:03:40,2026-03-14 15:43:40,100,website_form,organic,Alpharetta,sam,open,0,0
LEAD_001427,2025-11-19 08:44:47,2025-11-19 09:04:47,20,referral,organic,ATL,sam,open,0,0
LEAD_001428,2026-03-12 23:44:14,2026-03-13 00:44:14,60,email,spring_promo,Alpharetta,alex,converted,1,1042
LEAD_001429,2026-02-03 11:11:05,2026-02-03 11:21:05,10,email,newsletter,ATL,alex,lost,0,0
LEAD_001430,2026-03-02 22:07:26,2026-03-02 23:33:26,86,website_form,newsletter,ATL,sam,nurture,0,0
LEAD_001431,2026-01-12 08:10:12,2026-01-12 08:43:12,33,website_form,newsletter,Alpharetta,taylor,open,0,0
LEAD_001432,2026-01-19 15:26:09,2026-01-19 15:46:09,20,email,organic,Remote,alex,nurture,0,0
LEAD_001433,2026-01-16 10:23:51,2026-01-16 10:49:51,26,referral,organic,Cumming,alex,nurture,0,0
LEAD_001434,2026-02-06 19:05:18,2026-02-06 19:22:18,17,event,newsletter,Alpharetta,alex,converted,1,7198
LEAD_001435,2025-12-05 12:42:53,2025-12-05 13:09:53,27,email,spring_promo,ATL,jordan,converted,1,1718
LEAD_001436,2025-11-22 08:50:35,2025-11-22 09:01:35,11,email,partner,Alpharetta,sam,converted,1,1097
LEAD_001437,2025-12-25 17:21:27,2025-12-25 17:41:27,20,referral,newsletter,Alpharetta,sam,open,0,0
LEAD_001438,2026-02-11 07:59:59,2026-02-11 08:58:59,59,email,organic,ATL,alex,open,0,0
LEAD_001439,2025-12-12 23:51:26,2025-12-13 00:30:26,39,email,organic,ATL,sam,open,0,0
LEAD_001440,2026-02-07 14:00:17,2026-02-07 14:13:17,13,website_form,paid_search,ATL,alex,open,0,0
LEAD_001441,2026-03-15 03:51:57,2026-03-15 04:19:57,28,instagram_dm,spring_promo,Cumming,jordan,lost,0,0
LEAD_001442,2025-11-30 00:57:12,2025-11-30 02:11:12,74,email,organic,ATL,alex,nurture,0,0
LEAD_001443,2026-02-07 11:36:48,2026-02-07 11:58:48,22,referral,newsletter,Alpharetta,taylor,nurture,0,0
LEAD_001444,2026-01-11 00:31:11,2026-01-11 00:43:11,12,referral,organic,Remote,jordan,open,0,0
LEAD_001445,2026-03-02 22:46:08,2026-03-02 23:35:08,49,website_form,paid_search,ATL,jordan,open,0,0
LEAD_001446,2025-12-10 00:42:38,2025-12-10 00:44:38,2,instagram_dm,spring_promo,Cumming,sam,open,0,0
LEAD_001447,2026-02-09 21:16:55,2026-02-09 21:42:55,26,referral,paid_search,Cumming,sam,open,0,0
LEAD_001448,2026-02-27 08:17:29,2026-02-27 09:36:29,79,website_form,spring_promo,Remote,alex,open,0,0
LEAD_001449,2026-03-12 03:00:29,2026-03-12 03:28:29,28,website_form,spring_promo,Cumming,jordan,nurture,0,0
LEAD_001450,2026-02-08 18:16:25,2026-02-08 19:19:25,63,website_form,paid_search,Cumming,jordan,open,0,0
LEAD_001451,2026-01-17 10:22:57,2026-01-17 10:34:57,12,email,newsletter,Cumming,sam,lost,0,0
LEAD_001452,2026-01-31 21:55:09,2026-01-31 22:22:09,27,email,organic,ATL,jordan,converted,1,1366
LEAD_001453,2026-03-03 00:57:56,2026-03-03 01:22:56,25,email,spring_promo,ATL,taylor,lost,0,0
LEAD_001454,2026-01-26 05:52:31,2026-01-26 06:39:31,47,website_form,newsletter,Cumming,taylor,nurture,0,0
LEAD_001455,2025-11-22 10:02:02,2025-11-22 10:37:02,35,referral,organic,ATL,alex,converted,1,344
LEAD_001456,2026-03-10 11:39:05,2026-03-10 13:05:05,86,website_form,partner,Cumming,jordan,open,0,0
LEAD_001457,2026-02-09 12:21:23,2026-02-09 12:42:23,21,website_form,partner,ATL,alex,converted,1,1806
LEAD_001458,2026-02-07 22:52:40,2026-02-07 23:26:40,34,email,newsletter,Cumming,jordan,lost,0,0
LEAD_001459,2025-12-14 15:39:49,2025-12-14 16:04:49,25,email,organic,ATL,sam,converted,1,4484
LEAD_001460,2026-02-05 20:06:34,2026-02-05 20:38:34,32,website_form,organic,Remote,alex,converted,1,2406
LEAD_001461,2026-01-05 00:50:55,2026-01-05 01:20:55,30,website_form,newsletter,Remote,taylor,lost,0,0
LEAD_001462,2026-02-04 22:04:13,2026-02-04 22:19:13,15,website_form,spring_promo,ATL,jordan,open,0,0
LEAD_001463,2025-12-01 13:30:26,2025-12-01 14:27:26,57,instagram_dm,organic,ATL,sam,nurture,0,0
LEAD_001464,2026-02-05 17:06:49,2026-02-05 17:24:49,18,referral,spring_promo,Alpharetta,alex,lost,0,0
LEAD_001465,2026-03-18 16:49:51,2026-03-18 17:06:51,17,email,spring_promo,ATL,jordan,nurture,0,0
LEAD_001466,2025-11-24 13:22:12,2025-11-24 13:29:12,7,instagram_dm,spring_promo,Cumming,taylor,open,0,0
LEAD_001467,2026-03-16 00:46:51,2026-03-16 01:07:51,21,instagram_dm,organic,ATL,jordan,nurture,0,0
LEAD_001468,2026-01-06 14:24:51,2026-01-06 14:42:51,18,website_form,paid_search,Remote,taylor,nurture,0,0
LEAD_001469,2026-03-03 06:17:21,2026-03-03 06:20:21,3,event,organic,Remote,alex,nurture,0,0
LEAD_001470,2026-02-20 15:47:22,2026-02-20 16:14:22,27,referral,organic,Cumming,jordan,converted,1,1281
LEAD_001471,2026-01-25 19:31:34,2026-01-25 20:54:34,83,website_form,spring_promo,Cumming,taylor,lost,0,0
LEAD_001472,2026-02-15 09:15:11,2026-02-15 09:23:11,8,website_form,newsletter,Remote,jordan,nurture,0,0
LEAD_001473,2026-03-04 04:38:39,2026-03-04 05:10:39,32,website_form,organic,Remote,alex,open,0,0
LEAD_001474,2026-01-06 06:26:36,2026-01-06 06:53:36,27,website_form,newsletter,Remote,jordan,nurture,0,0
LEAD_001475,2025-12-28 00:22:29,2025-12-28 01:14:29,52,instagram_dm,partner,ATL,jordan,nurture,0,0
